STATE,STATE_AB,COUNTY,Internal_State_Region,TVDMA,Metropolitan_Statistical_Areas,Metro_Grp
KENTUCKY,KY,BRECKINRIDGE,Bluegrass Heartlands ISR," Louisville, KY - IN DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,BULLITT,Bluegrass Heartlands ISR," Louisville, KY - IN DMA"," Louisville, KY - IN MSA", Louisville Metro GMR.
KENTUCKY,KY,BUTLER,Scenic Wonderlands ISR," Bowling Green, KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,CALDWELL,Western Waterlands ISR," Paducah - Cape Giradeau - Harrisburg, KY - IL - MO - TN DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,CALLOWAY,Western Waterlands ISR," Paducah - Cape Giradeau - Harrisburg, KY - IL - MO - TN DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,CAMPBELL,Bluegrass Heartlands ISR," Cincinnati, OH -IN - KY DMA"," Cincinnati, OH - KY - IN PMSA"," Cincinnati, OH Metro GMR."
KENTUCKY,KY,CARLISLE,Western Waterlands ISR," Paducah - Cape Giradeau - Harrisburg, KY - IL - MO - TN DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,CARROLL,Bluegrass Heartlands ISR," Louisville, KY - IN DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,CARTER,Eastern Highlands ISR," Charleston - Huntington, WV - KY - OH DMA"," Huntington - Ashland, WV - KY - OH MSA", Other Metro GMR.
KENTUCKY,KY,CASEY,Scenic Wonderlands ISR," Lexington, KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,CHRISTIAN,Western Waterlands ISR," Nashville, TN - KY DMA"," Clarksville - Hopkinsville, TN - KY MSA", Other Metro GMR.
KENTUCKY,KY,CLARK,Bluegrass Heartlands ISR," Lexington, KY DMA"," Lexington, KY MSA", Lexington Metro GMR.
KENTUCKY,KY,CLAY,Eastern Highlands ISR," Lexington, KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
