STATE,STATE_AB,COUNTY,TVDMA,STATEFP,COUNTYFP,COUNTY_PROPER,,,
NORTH DAKOTA,ND,GRIGGS," Fargo - Valley City, ND - MN DMA",38,039,Griggs,,,
NORTH DAKOTA,ND,HETTINGER," Minot - Bismarck - Dickinson, ND - MT - SD DMA",38,041,Hettinger,,,
NORTH DAKOTA,ND,KIDDER," Minot - Bismarck - Dickinson, ND - MT - SD DMA",38,043,Kidder,,,
NORTH DAKOTA,ND,LOGAN," Minot - Bismarck - Dickinson, ND - MT - SD DMA",38,047,Logan,,,
NORTH DAKOTA,ND,MCHENRY," Minot - Bismarck - Dickinson, ND - MT - SD DMA",38,049,McHenry,,,
NORTH DAKOTA,ND,MCINTOSH," Minot - Bismarck - Dickinson, ND - MT - SD DMA",38,051,McIntosh,,,
NORTH DAKOTA,ND,MCKENZIE," Minot - Bismarck - Dickinson, ND - MT - SD DMA",38,053,McKenzie,,,
NORTH DAKOTA,ND,MCLEAN," Minot - Bismarck - Dickinson, ND - MT - SD DMA",38,055,McLean,,,
NORTH DAKOTA,ND,MERCER," Minot - Bismarck - Dickinson, ND - MT - SD DMA",38,057,Mercer,,,
NORTH DAKOTA,ND,MORTON," Minot - Bismarck - Dickinson, ND - MT - SD DMA",38,059,Morton,,,
NORTH DAKOTA,ND,MOUNTRAIL," Minot - Bismarck - Dickinson, ND - MT - SD DMA",38,061,Mountrail,,,
NORTH DAKOTA,ND,NELSON," Fargo - Valley City, ND - MN DMA",38,063,Nelson,,,
NORTH DAKOTA,ND,OLIVER," Minot - Bismarck - Dickinson, ND - MT - SD DMA",38,065,Oliver,,,
NORTH DAKOTA,ND,PEMBINA," Fargo - Valley City, ND - MN DMA",38,067,Pembina,,,
NORTH DAKOTA,ND,PIERCE," Minot - Bismarck - Dickinson, ND - MT - SD DMA",38,069,Pierce,,,
NORTH DAKOTA,ND,RAMSEY," Fargo - Valley City, ND - MN DMA",38,071,Ramsey,,,
NORTH DAKOTA,ND,RANSOM," Fargo - Valley City, ND - MN DMA",38,073,Ransom,,,
NORTH DAKOTA,ND,RENVILLE," Minot - Bismarck - Dickinson, ND - MT - SD DMA",38,075,Renville,,,
NORTH DAKOTA,ND,RICHLAND," Fargo - Valley City, ND - MN DMA",38,077,Richland,,,
NORTH DAKOTA,ND,ROLETTE," Minot - Bismarck - Dickinson, ND - MT - SD DMA",38,079,Rolette,,,
NORTH DAKOTA,ND,SARGENT," Fargo - Valley City, ND - MN DMA",38,081,Sargent,,,
NORTH DAKOTA,ND,SHERIDAN," Minot - Bismarck - Dickinson, ND - MT - SD DMA",38,083,Sheridan,,,
NORTH DAKOTA,ND,SIOUX," Minot - Bismarck - Dickinson, ND - MT - SD DMA",38,085,Sioux,,,
NORTH DAKOTA,ND,SLOPE," Minot - Bismarck - Dickinson, ND - MT - SD DMA",38,087,Slope,,,
NORTH DAKOTA,ND,STARK," Minot - Bismarck - Dickinson, ND - MT - SD DMA",38,089,Stark,,,
NORTH DAKOTA,ND,STEELE," Fargo - Valley City, ND - MN DMA",38,091,Steele,,,
NORTH DAKOTA,ND,STUTSMAN," Fargo - Valley City, ND - MN DMA",38,093,Stutsman,,,
NORTH DAKOTA,ND,TOWNER," Fargo - Valley City, ND - MN DMA",38,095,Towner,,,
NORTH DAKOTA,ND,TRAILL," Fargo - Valley City, ND - MN DMA",38,097,Traill,,,
NORTH DAKOTA,ND,WALSH," Fargo - Valley City, ND - MN DMA",38,099,Walsh,,,
NORTH DAKOTA,ND,WARD," Minot - Bismarck - Dickinson, ND - MT - SD DMA",38,101,Ward,,,
NORTH DAKOTA,ND,WELLS," Minot - Bismarck - Dickinson, ND - MT - SD DMA",38,103,Wells,,,
NORTH DAKOTA,ND,LA MOURE," Fargo - Valley City, ND - MN DMA",38,045,LaMoure,,,
NORTH DAKOTA,ND,WILLIAMS," Minot - Bismarck - Dickinson, ND - MT - SD DMA",38,105,Williams,,,
NEBRASKA,NE,ADAMS," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,001,Adams,,,
NEBRASKA,NE,ANTELOPE," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,003,Antelope,,,
NEBRASKA,NE,ARTHUR," North Platte, NE DMA",31,005,Arthur,,,
NEBRASKA,NE,BANNER," Rapid City, SD - MT - NE - WY DMA",31,007,Banner,,,
NEBRASKA,NE,BLAINE," North Platte, NE DMA",31,009,Blaine,,,
NEBRASKA,NE,BOONE," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,011,Boone,,,
NEBRASKA,NE,BOX BUTTE," Denver, CO - NE - NV - WY DMA",31,013,Box Butte,,,
NEBRASKA,NE,BOYD," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,015,Boyd,,,
NEBRASKA,NE,BROWN," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,017,Brown,,,
NEBRASKA,NE,BUFFALO," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,019,Buffalo,,,
NEBRASKA,NE,BURT," Omaha, NE - IA - MO DMA",31,021,Burt,,,
NEBRASKA,NE,BUTLER," Omaha, NE - IA - MO DMA",31,023,Butler,,,
NEBRASKA,NE,CASS," Omaha, NE - IA - MO DMA",31,025,Cass,,,
NEBRASKA,NE,CEDAR," Sioux City, IA - NE - SD DMA",31,027,Cedar,,,
NEBRASKA,NE,CHASE," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,029,Chase,,,
NEBRASKA,NE,CHERRY," Sioux Falls (Mitchell), SD - IA - MN - NE DMA",31,031,Cherry,,,
NEBRASKA,NE,CHEYENNE," Denver, CO - NE - NV - WY DMA",31,033,Cheyenne,,,
NEBRASKA,NE,CLAY," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,035,Clay,,,
NEBRASKA,NE,COLFAX," Omaha, NE - IA - MO DMA",31,037,Colfax,,,
NEBRASKA,NE,CUMING," Omaha, NE - IA - MO DMA",31,039,Cuming,,,
NEBRASKA,NE,CUSTER," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,041,Custer,,,
NEBRASKA,NE,DAKOTA," Sioux City, IA - NE - SD DMA",31,043,Dakota,,,
NEBRASKA,NE,DAWES," Denver, CO - NE - NV - WY DMA",31,045,Dawes,,,
NEBRASKA,NE,DAWSON," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,047,Dawson,,,
NEBRASKA,NE,DEUEL," Denver, CO - NE - NV - WY DMA",31,049,Deuel,,,
NEBRASKA,NE,DIXON," Sioux City, IA - NE - SD DMA",31,051,Dixon,,,
NEBRASKA,NE,DODGE," Omaha, NE - IA - MO DMA",31,053,Dodge,,,
NEBRASKA,NE,DOUGLAS," Omaha, NE - IA - MO DMA",31,055,Douglas,,,
NEBRASKA,NE,DUNDY," Wichita - Hutchinson Plus, KS - NE DMA",31,057,Dundy,,,
NEBRASKA,NE,FILLMORE," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,059,Fillmore,,,
NEBRASKA,NE,FRANKLIN," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,061,Franklin,,,
NEBRASKA,NE,FRONTIER," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,063,Frontier,,,
NEBRASKA,NE,FURNAS," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,065,Furnas,,,
NEBRASKA,NE,GAGE," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,067,Gage,,,
NEBRASKA,NE,GARDEN," Denver, CO - NE - NV - WY DMA",31,069,Garden,,,
NEBRASKA,NE,GARFIELD," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,071,Garfield,,,
NEBRASKA,NE,GOSPER," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,073,Gosper,,,
NEBRASKA,NE,GRANT," Rapid City, SD - MT - NE - WY DMA",31,075,Grant,,,
NEBRASKA,NE,GREELEY," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,077,Greeley,,,
NEBRASKA,NE,HALL," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,079,Hall,,,
NEBRASKA,NE,HAMILTON," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,081,Hamilton,,,
NEBRASKA,NE,HARLAN," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,083,Harlan,,,
NEBRASKA,NE,HAYES," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,085,Hayes,,,
NEBRASKA,NE,HITCHCOCK," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,087,Hitchcock,,,
NEBRASKA,NE,HOLT," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,089,Holt,,,
NEBRASKA,NE,HOOKER," North Platte, NE DMA",31,091,Hooker,,,
NEBRASKA,NE,HOWARD," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,093,Howard,,,
NEBRASKA,NE,JEFFERSON," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,095,Jefferson,,,
NEBRASKA,NE,JOHNSON," Omaha, NE - IA - MO DMA",31,097,Johnson,,,
NEBRASKA,NE,KEARNEY," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,099,Kearney,,,
NEBRASKA,NE,KEITH," Denver, CO - NE - NV - WY DMA",31,101,Keith,,,
NEBRASKA,NE,KEYA PAHA," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,103,Keya Paha,,,
NEBRASKA,NE,KIMBALL," Denver, CO - NE - NV - WY DMA",31,105,Kimball,,,
NEBRASKA,NE,KNOX," Sioux City, IA - NE - SD DMA",31,107,Knox,,,
NEBRASKA,NE,LANCASTER," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,109,Lancaster,,,
NEBRASKA,NE,LINCOLN," North Platte, NE DMA",31,111,Lincoln,,,
NEBRASKA,NE,LOGAN," North Platte, NE DMA",31,113,Logan,,,
NEBRASKA,NE,LOUP," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,115,Loup,,,
NEBRASKA,NE,MCPHERSON," North Platte, NE DMA",31,117,McPherson,,,
NEBRASKA,NE,MADISON," Sioux City, IA - NE - SD DMA",31,119,Madison,,,
NEBRASKA,NE,MERRICK," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,121,Merrick,,,
NEBRASKA,NE,MORRILL," Rapid City, SD - MT - NE - WY DMA",31,123,Morrill,,,
NEBRASKA,NE,NANCE," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,125,Nance,,,
NEBRASKA,NE,NEMAHA," Omaha, NE - IA - MO DMA",31,127,Nemaha,,,
NEBRASKA,NE,NUCKOLLS," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,129,Nuckolls,,,
NEBRASKA,NE,OTOE," Omaha, NE - IA - MO DMA",31,131,Otoe,,,
NEBRASKA,NE,PAWNEE," Omaha, NE - IA - MO DMA",31,133,Pawnee,,,
NEBRASKA,NE,PERKINS," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,135,Perkins,,,
NEBRASKA,NE,PHELPS," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,137,Phelps,,,
NEBRASKA,NE,PIERCE," Sioux City, IA - NE - SD DMA",31,139,Pierce,,,
NEBRASKA,NE,PLATTE," Omaha, NE - IA - MO DMA",31,141,Platte,,,
NEBRASKA,NE,POLK," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,143,Polk,,,
NEBRASKA,NE,RED WILLOW," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,145,Red Willow,,,
NEBRASKA,NE,RICHARDSON," Omaha, NE - IA - MO DMA",31,147,Richardson,,,
NEBRASKA,NE,ROCK," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,149,Rock,,,
NEBRASKA,NE,SALINE," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,151,Saline,,,
NEBRASKA,NE,SARPY," Omaha, NE - IA - MO DMA",31,153,Sarpy,,,
NEBRASKA,NE,SAUNDERS," Omaha, NE - IA - MO DMA",31,155,Saunders,,,
NEBRASKA,NE,SCOTTS BLUFF," Cheyenne - Scottsbluff - Sterling, WY - NE DMA",31,157,Scotts Bluff,,,
NEBRASKA,NE,SEWARD," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,159,Seward,,,
NEBRASKA,NE,SHERIDAN," Rapid City, SD - MT - NE - WY DMA",31,161,Sheridan,,,
NEBRASKA,NE,SHERMAN," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,163,Sherman,,,
NEBRASKA,NE,SIOUX," Rapid City, SD - MT - NE - WY DMA",31,165,Sioux,,,
NEBRASKA,NE,STANTON," Sioux City, IA - NE - SD DMA",31,167,Stanton,,,
NEBRASKA,NE,THAYER," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,169,Thayer,,,
NEBRASKA,NE,THOMAS," North Platte, NE DMA",31,171,Thomas,,,
NEBRASKA,NE,THURSTON," Sioux City, IA - NE - SD DMA",31,173,Thurston,,,
NEBRASKA,NE,VALLEY," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,175,Valley,,,
NEBRASKA,NE,WASHINGTON," Omaha, NE - IA - MO DMA",31,177,Washington,,,
NEBRASKA,NE,WAYNE," Sioux City, IA - NE - SD DMA",31,179,Wayne,,,
NEBRASKA,NE,WEBSTER," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,181,Webster,,,
NEBRASKA,NE,WHEELER," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,183,Wheeler,,,
NEBRASKA,NE,YORK," Lincoln & Hastings - Kearney Plus, NE - KS DMA",31,185,York,,,
NEW HAMPSHIRE,NH,BELKNAP," Boston, MA - NH DMA",33,001,Belknap,,,
NEW HAMPSHIRE,NH,CARROLL," Portland - Auburn, ME - NH - VT DMA",33,003,Carroll,,,
NEW HAMPSHIRE,NH,CHESHIRE," Boston, MA - NH DMA",33,005,Cheshire,,,
NEW HAMPSHIRE,NH,COOS," Portland - Auburn, ME - NH - VT DMA",33,007,Coos,,,
NEW HAMPSHIRE,NH,GRAFTON," Burlington, VT - Plattsburgh, NY DMA",33,009,Grafton,,,
NEW HAMPSHIRE,NH,HILLSBOROUGH," Boston, MA - NH DMA",33,011,Hillsborough,,,
NEW HAMPSHIRE,NH,MERRIMACK," Boston, MA - NH DMA",33,013,Merrimack,,,
NEW HAMPSHIRE,NH,ROCKINGHAM," Boston, MA - NH DMA",33,015,Rockingham,,,
NEW HAMPSHIRE,NH,STRAFFORD," Boston, MA - NH DMA",33,017,Strafford,,,
NEW HAMPSHIRE,NH,SULLIVAN," Burlington, VT - Plattsburgh, NY DMA",33,019,Sullivan,,,
NEW JERSEY,NJ,ATLANTIC," Philadelphia, PA - DE - NJ DMA",34,001,Atlantic,,,
NEW JERSEY,NJ,BERGEN," New York, NY - CT - NJ - PA DMA",34,003,Bergen,,,
NEW JERSEY,NJ,BURLINGTON," Philadelphia, PA - DE - NJ DMA",34,005,Burlington,,,
NEW JERSEY,NJ,CAMDEN," Philadelphia, PA - DE - NJ DMA",34,007,Camden,,,
NEW JERSEY,NJ,CAPE MAY," Philadelphia, PA - DE - NJ DMA",34,009,Cape May,,,
NEW JERSEY,NJ,CUMBERLAND," Philadelphia, PA - DE - NJ DMA",34,011,Cumberland,,,
NEW JERSEY,NJ,ESSEX," New York, NY - CT - NJ - PA DMA",34,013,Essex,,,
NEW JERSEY,NJ,GLOUCESTER," Philadelphia, PA - DE - NJ DMA",34,015,Gloucester,,,
NEW JERSEY,NJ,HUDSON," New York, NY - CT - NJ - PA DMA",34,017,Hudson,,,
NEW JERSEY,NJ,HUNTERDON," New York, NY - CT - NJ - PA DMA",34,019,Hunterdon,,,
NEW JERSEY,NJ,MERCER," Philadelphia, PA - DE - NJ DMA",34,021,Mercer,,,
NEW JERSEY,NJ,MIDDLESEX," New York, NY - CT - NJ - PA DMA",34,023,Middlesex,,,
NEW JERSEY,NJ,MONMOUTH," New York, NY - CT - NJ - PA DMA",34,025,Monmouth,,,
NEW JERSEY,NJ,MORRIS," New York, NY - CT - NJ - PA DMA",34,027,Morris,,,
NEW JERSEY,NJ,OCEAN," New York, NY - CT - NJ - PA DMA",34,029,Ocean,,,
NEW JERSEY,NJ,PASSAIC," New York, NY - CT - NJ - PA DMA",34,031,Passaic,,,
NEW JERSEY,NJ,SALEM," Philadelphia, PA - DE - NJ DMA",34,033,Salem,,,
NEW JERSEY,NJ,SOMERSET," New York, NY - CT - NJ - PA DMA",34,035,Somerset,,,
NEW JERSEY,NJ,SUSSEX," New York, NY - CT - NJ - PA DMA",34,037,Sussex,,,
NEW JERSEY,NJ,UNION," New York, NY - CT - NJ - PA DMA",34,039,Union,,,
NEW JERSEY,NJ,WARREN," New York, NY - CT - NJ - PA DMA",34,041,Warren,,,
NEW MEXICO,NM,BERNALILLO," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,001,Bernalillo,,,
NEW MEXICO,NM,CATRON," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,003,Catron,,,
NEW MEXICO,NM,CHAVES," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,005,Chaves,,,
NEW MEXICO,NM,CIBOLA," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,006,Cibola,,,
NEW MEXICO,NM,COLFAX," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,007,Colfax,,,
NEW MEXICO,NM,CURRY," Amarillo, TX -NM - OK DMA",35,009,Curry,,,
NEW MEXICO,NM,DONA ANA," El Paso, TX - NM DMA",35,013,Dona Ana,,,
NEW MEXICO,NM,EDDY," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,015,Eddy,,,
NEW MEXICO,NM,GRANT," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,017,Grant,,,
NEW MEXICO,NM,GUADALUPE," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,019,Guadalupe,,,
NEW MEXICO,NM,HARDING," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,021,Harding,,,
NEW MEXICO,NM,HIDALGO," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,023,Hidalgo,,,
NEW MEXICO,NM,LEA," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,025,Lea,,,
NEW MEXICO,NM,LINCOLN," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,027,Lincoln,,,
NEW MEXICO,NM,LOS ALAMOS," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,028,Los Alamos,,,
NEW MEXICO,NM,LUNA," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,029,Luna,,,
NEW MEXICO,NM,MCKINLEY," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,031,McKinley,,,
NEW MEXICO,NM,MORA," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,033,Mora,,,
NEW MEXICO,NM,OTERO," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,035,Otero,,,
NEW MEXICO,NM,QUAY," Amarillo, TX -NM - OK DMA",35,037,Quay,,,
NEW MEXICO,NM,RIO ARRIBA," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,039,Rio Arriba,,,
NEW MEXICO,NM,ROOSEVELT," Amarillo, TX -NM - OK DMA",35,041,Roosevelt,,,
NEW MEXICO,NM,SANDOVAL," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,043,Sandoval,,,
NEW MEXICO,NM,SAN JUAN," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,045,San Juan,,,
NEW MEXICO,NM,SAN MIGUEL," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,047,San Miguel,,,
NEW MEXICO,NM,SANTA FE," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,049,Santa Fe,,,
NEW MEXICO,NM,SIERRA," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,051,Sierra,,,
NEW MEXICO,NM,SOCORRO," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,053,Socorro,,,
NEW MEXICO,NM,TAOS," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,055,Taos,,,
NEW MEXICO,NM,TORRANCE," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,057,Torrance,,,
NEW MEXICO,NM,UNION," Amarillo, TX -NM - OK DMA",35,059,Union,,,
NEW MEXICO,NM,VALENCIA," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,061,Valencia,,,
NEW MEXICO,NM,DE BACA," Albuquerque - Santa Fe, NM - AZ - CO DMA",35,011,DeBaca,,,
NEVADA,NV,CHURCHILL," Reno, NV - CA DMA",32,001,Churchill,,,
NEVADA,NV,CLARK," Las Vegas, NV DMA",32,003,Clark,,,
NEVADA,NV,DOUGLAS," Reno, NV - CA DMA",32,005,Douglas,,,
NEVADA,NV,ELKO," Salt Lake City, UT - ID - WY DMA",32,007,Elko,,,
NEVADA,NV,ESMERALDA," Reno, NV - CA DMA",32,009,Esmeralda,,,
NEVADA,NV,EUREKA," Denver, CO - NE - NV - WY DMA",32,011,Eureka,,,
NEVADA,NV,HUMBOLDT," Reno, NV - CA DMA",32,013,Humboldt,,,
NEVADA,NV,LANDER," Reno, NV - CA DMA",32,015,Lander,,,
NEVADA,NV,LINCOLN," Las Vegas, NV DMA",32,017,Lincoln,,,
NEVADA,NV,LYON," Reno, NV - CA DMA",32,019,Lyon,,,
NEVADA,NV,MINERAL," Reno, NV - CA DMA",32,021,Mineral,,,
NEVADA,NV,NYE," Las Vegas, NV DMA",32,023,Nye,,,
NEVADA,NV,PERSHING," Reno, NV - CA DMA",32,027,Pershing,,,
NEVADA,NV,STOREY," Reno, NV - CA DMA",32,029,Storey,,,
NEVADA,NV,WASHOE," Reno, NV - CA DMA",32,031,Washoe,,,
NEVADA,NV,WHITE PINE," Salt Lake City, UT - ID - WY DMA",32,033,White Pine,,,
NEVADA,NV,CARSON CITY," Reno, NV - CA DMA",32,510,Carson City,,,
NEW YORK,NY,ALBANY," Albany - Schenectady - Troy, NY - MA - VT DMA",36,001,Albany,,,
NEW YORK,NY,ALLEGANY," Buffalo, NY - PA DMA",36,003,Allegany,,,
NEW YORK,NY,BRONX," New York, NY - CT - NJ - PA DMA",36,005,Bronx,,,
NEW YORK,NY,BROOME," Binghamton, NY DMA",36,007,Broome,,,
NEW YORK,NY,CATTARAUGUS," Buffalo, NY - PA DMA",36,009,Cattaraugus,,,
NEW YORK,NY,CAYUGA," Syracuse, NY DMA*",36,011,Cayuga,,,
NEW YORK,NY,CHAUTAUQUA," Buffalo, NY - PA DMA",36,013,Chautauqua,,,
NEW YORK,NY,CHEMUNG," Elmira, NY - PA DMA",36,015,Chemung,,,
NEW YORK,NY,CHENANGO," Binghamton, NY DMA",36,017,Chenango,,,
NEW YORK,NY,CLINTON," Burlington, VT - Plattsburgh, NY DMA",36,019,Clinton,,,
NEW YORK,NY,COLUMBIA," Albany - Schenectady - Troy, NY - MA - VT DMA",36,021,Columbia,,,
NEW YORK,NY,CORTLAND," Syracuse, NY DMA*",36,023,Cortland,,,
NEW YORK,NY,DELAWARE," Binghamton, NY DMA",36,025,Delaware,,,
NEW YORK,NY,DUTCHESS," New York, NY - CT - NJ - PA DMA",36,027,Dutchess,,,
NEW YORK,NY,ERIE," Buffalo, NY - PA DMA",36,029,Erie,,,
NEW YORK,NY,ESSEX," Burlington, VT - Plattsburgh, NY DMA",36,031,Essex,,,
NEW YORK,NY,FRANKLIN," Burlington, VT - Plattsburgh, NY DMA",36,033,Franklin,,,
NEW YORK,NY,FULTON," Albany - Schenectady - Troy, NY - MA - VT DMA",36,035,Fulton,,,
NEW YORK,NY,GENESEE," Buffalo, NY - PA DMA",36,037,Genesee,,,
NEW YORK,NY,GREENE," Albany - Schenectady - Troy, NY - MA - VT DMA",36,039,Greene,,,
NEW YORK,NY,HAMILTON," Albany - Schenectady - Troy, NY - MA - VT DMA",36,041,Hamilton,,,
NEW YORK,NY,HERKIMER," Utica, NY DMA*",36,043,Herkimer,,,
NEW YORK,NY,JEFFERSON," Watertown, NY DMA",36,045,Jefferson,,,
NEW YORK,NY,KINGS," New York, NY - CT - NJ - PA DMA",36,047,Kings,,,
NEW YORK,NY,LEWIS," Watertown, NY DMA",36,049,Lewis,,,
NEW YORK,NY,LIVINGSTON," Rochester, NY DMA",36,051,Livingston,,,
NEW YORK,NY,MADISON," Syracuse, NY DMA*",36,053,Madison,,,
NEW YORK,NY,MONROE," Rochester, NY DMA",36,055,Monroe,,,
NEW YORK,NY,MONTGOMERY," Albany - Schenectady - Troy, NY - MA - VT DMA",36,057,Montgomery,,,
NEW YORK,NY,NASSAU," New York, NY - CT - NJ - PA DMA",36,059,Nassau,,,
NEW YORK,NY,NEW YORK," New York, NY - CT - NJ - PA DMA",36,061,New York,,,
NEW YORK,NY,NIAGARA," Buffalo, NY - PA DMA",36,063,Niagara,,,
NEW YORK,NY,ONEIDA," Utica, NY DMA*",36,065,Oneida,,,
NEW YORK,NY,ONONDAGA," Syracuse, NY DMA*",36,067,Onondaga,,,
NEW YORK,NY,ONTARIO," Rochester, NY DMA",36,069,Ontario,,,
NEW YORK,NY,ORANGE," New York, NY - CT - NJ - PA DMA",36,071,Orange,,,
NEW YORK,NY,ORLEANS," Buffalo, NY - PA DMA",36,073,Orleans,,,
NEW YORK,NY,OSWEGO," Syracuse, NY DMA*",36,075,Oswego,,,
NEW YORK,NY,OTSEGO," Utica, NY DMA*",36,077,Otsego,,,
NEW YORK,NY,PUTNAM," New York, NY - CT - NJ - PA DMA",36,079,Putnam,,,
NEW YORK,NY,QUEENS," New York, NY - CT - NJ - PA DMA",36,081,Queens,,,
NEW YORK,NY,RENSSELAER," Albany - Schenectady - Troy, NY - MA - VT DMA",36,083,Rensselaer,,,
NEW YORK,NY,RICHMOND," New York, NY - CT - NJ - PA DMA",36,085,Richmond,,,
NEW YORK,NY,ROCKLAND," New York, NY - CT - NJ - PA DMA",36,087,Rockland,,,
NEW YORK,NY,SARATOGA," Albany - Schenectady - Troy, NY - MA - VT DMA",36,091,Saratoga,,,
NEW YORK,NY,SCHENECTADY," Albany - Schenectady - Troy, NY - MA - VT DMA",36,093,Schenectady,,,
NEW YORK,NY,SCHOHARIE," Albany - Schenectady - Troy, NY - MA - VT DMA",36,095,Schoharie,,,
NEW YORK,NY,SCHUYLER," Elmira, NY - PA DMA",36,097,Schuyler,,,
NEW YORK,NY,SENECA," Syracuse, NY DMA*",36,099,Seneca,,,
NEW YORK,NY,STEUBEN," Elmira, NY - PA DMA",36,101,Steuben,,,
NEW YORK,NY,SUFFOLK," New York, NY - CT - NJ - PA DMA",36,103,Suffolk,,,
NEW YORK,NY,SULLIVAN," New York, NY - CT - NJ - PA DMA",36,105,Sullivan,,,
NEW YORK,NY,TIOGA," Binghamton, NY DMA",36,107,Tioga,,,
NEW YORK,NY,TOMPKINS," Syracuse, NY DMA*",36,109,Tompkins,,,
NEW YORK,NY,ULSTER," New York, NY - CT - NJ - PA DMA",36,111,Ulster,,,
NEW YORK,NY,WARREN," Albany - Schenectady - Troy, NY - MA - VT DMA",36,113,Warren,,,
NEW YORK,NY,WASHINGTON," Albany - Schenectady - Troy, NY - MA - VT DMA",36,115,Washington,,,
NEW YORK,NY,WAYNE," Rochester, NY DMA",36,117,Wayne,,,
NEW YORK,NY,WESTCHESTER," New York, NY - CT - NJ - PA DMA",36,119,Westchester,,,
NEW YORK,NY,WYOMING," Buffalo, NY - PA DMA",36,121,Wyoming,,,
NEW YORK,NY,YATES," Rochester, NY DMA",36,123,Yates,,,
NEW YORK,NY,ST LAWRENCE," Watertown, NY DMA",36,089,St. Lawrence,,,
OHIO,OH,ADAMS," Cincinnati, OH -IN - KY DMA",39,001,Adams,,,
OHIO,OH,ALLEN," Lima, OH DMA",39,003,Allen,,,
OHIO,OH,ASHLAND," Cleveland, OH DMA",39,005,Ashland,,,
